StudentID,Grade,Class,MLAT_T1_Total,MLAT_T2_Total,MLAT_T3_Total,PLAB_T1_Total,PLAB_T2_Total,PLAB_T3_Total,GEFT_T1_Total,Eng_T1_ScoreListening,Eng_T1_ScoreTotal,Eng_T1_ScoreUse,Eng_T2_CTest_Total,Eng_T2_CTestRS_Total,Eng_T3_CTest_Total,Eng_T3_CTestRS_Total,LOC_T1_Total.ss,extrinsic_school_T1_Total.ss,extrinsic_leisure_T1_Total.ss,intrinsic_T1_Total.ss,lingua_franca_T1_Total.ss,anxiety_T1_Total.ss,selfconcept_eng_T1_Total.ss,selfconcept_ger_T1_Total.ss,parental_encouragement_T1_Total.ss,teacher_motivation_T1_Total.ss,dedication_T1_Total.ss,extrinsic_school_T2_Total.ss,extrinsic_leisure_T2_Total.ss,intrinsic_T2_Total.ss,lingua_franca_T2_Total.ss,anxiety_T2_Total.ss,selfconcept_eng_T2_Total.ss,selfconcept_ger_T2_Total.ss,parental_encouragement_T2_Total.ss,teacher_motivation_T2_Total.ss,dedication_T2_Total.ss,future_self_T2_Total.ss,extrinsic_school_T3_Total.ss,extrinsic_leisure_T3_Total.ss,intrinsic_T3_Total.ss,lingua_franca_T3_Total.ss,anxiety_T3_Total.ss,selfconcept_eng_T3_Total.ss,selfconcept_ger_T3_Total.ss,parental_encouragement_T3_Total.ss,teacher_motivation_T3_Total.ss,dedication_T3_Total.ss,future_self_T3_Total.ss,ses_T1_Total.ss
5.05.22,5,5,20,21,24,5,4,10,5,80,77,73,11,8.6,13.2,11.6,0.4,2,1.3333333333333333,3,3.5,1.6,3.6666666666666665,2.25,2.4,3.6,2.75,2,2,3,4,1.4,3.6666666666666665,2.75,2.3333333333333335,3,3,4,1,1.6666666666666667,3,4,1.8,3.3333333333333335,3,3,3.5,3.5,3.6666666666666665,0.7458333333333333
5.05.23,5,5,14,NA,NA,5,NA,NA,4,74,54,33,NA,NA,NA,NA,0.25,3.3333333333333335,4,3,4,3,2.3333333333333335,4,2.2,2.4,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35208333333333336
5.05.24,5,5,6,18,20,7,1,4,1,56,46,36,8.2,6.4,9,7.8,0.5,3,2.6666666666666665,2,2.25,2,3,3.5,3.4,2.8,2.3333333333333335,2,2,2.5,3,1.8,2.6666666666666665,3,2.6666666666666665,2.75,2.75,2.6666666666666665,3,2,2,2.75,2.6,2.3333333333333335,2.75,3.3333333333333335,2.25,3,3,0.3729166666666667
5.05.25,5,5,21,NA,NA,12,NA,NA,6,80,78,76,NA,NA,NA,NA,0.6,4,2,3.5,4,1.6,4,2.75,3,3.6,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.975
5.08.10,5,8,8,19,24,2,4,5,4,36,50,64,10.4,10.2,12.8,12.2,0.35,1.3333333333333333,2.3333333333333335,2.25,3.5,1.6,4,3.75,4,4,4,1.6666666666666667,2,3.5,3.25,2,4,3,4,4,3.75,4,3,3.3333333333333335,3.5,4,1.2,4,3.75,3,3.75,4,4,0.8904761904761905
5.08.12,5,8,9,20,25,3,4,13,1,46,33,19,8.2,6.4,8.4,7,0.55,2,3,3.25,3,3.2,2.6666666666666665,3.5,3,3.2,3,2.3333333333333335,2.6666666666666665,3,3.5,3.4,2.3333333333333335,3.75,4,3.75,3.5,3.3333333333333335,2,3.3333333333333335,3.5,3.75,2,3,4,2.6666666666666665,3,3.25,3.3333333333333335,0.7416666666666667
5.08.13,5,8,20,26,NA,4,5,NA,5,51,40,28,9.8,8,NA,NA,0.4,3.5,1.6666666666666667,2.5,3.5,2.6,2.5,3,2.8,2.8,2.6666666666666665,1,1.3333333333333333,1.5,3.5,2.6,1.6666666666666667,3,3.3333333333333335,2.5,3,2.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5020833333333333
5.08.14,5,8,19,25,21,6,10,5,8,81,68,56,10.8,10.4,13.6,12.6,0.2631578947368421,2.5,2.6666666666666665,3.25,4,1.2,3.3333333333333335,3.25,3.4,3.8,4,1.6666666666666667,1.6666666666666667,3.5,3,1,3.3333333333333335,3,3,3.75,3,3.6666666666666665,1.6666666666666667,2.6666666666666665,3.5,3.75,1,3.3333333333333335,3.5,3,2.5,3,4,0.9166666666666666
5.08.15,5,8,11,11,21,8,6,9,0,40,39,38,10,8,7.6,7,0.3,2.6666666666666665,4,3,4,1.4,2.3333333333333335,3,2.4,3,3.75,4,3.5,3,4,1.4,3.6666666666666665,3.25,3,3.5,3.75,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.5,3.75,1.2,3.3333333333333335,3,3.3333333333333335,3.75,4,4,0.7979166666666667
5.08.16,5,8,23,21,26,7,5,13,4,64,55,46,13.4,12.6,14.8,14.8,0.75,3.3333333333333335,2.6666666666666665,3.25,3.5,1,4,3.25,3.2,4,3,3.3333333333333335,2,3.5,3.25,1,4,3,2.6666666666666665,4,4,4,3,2,4,4,1.6,4,3,1,4,4,4,0.4770833333333333
5.08.17,5,8,14,14,17,4,6,7,4,41,44,47,3.8,2.4,6.4,4,0.55,1.6666666666666667,3,2.5,1.75,1.4,3.3333333333333335,2.5,3.4,3.2,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,2.6666666666666665,2,2.25,3,4,3.5,4,4,3,4,0.7041666666666667
5.08.18,5,8,9,18,19,11,13,7,0,56,56,56,9,7.2,8.2,6.8,0.3,1.6666666666666667,1.6666666666666667,2.75,3,2.8,1.6666666666666667,3,4,3.2,2.5,4,1.6666666666666667,4,4,2,3.3333333333333335,2.5,1.6666666666666667,4,3.25,3,3.3333333333333335,1.3333333333333333,1.5,4,1.8,2.3333333333333335,2.5,1.3333333333333333,3.25,2,3.3333333333333335,0.45714285714285713
5.08.19,5,8,11,NA,11,4,NA,9,5,43,39,36,NA,NA,8.4,7.2,0.5,2.6666666666666665,3.3333333333333335,2,3.5,3,2.3333333333333335,2.75,3.4,2.6,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,3.3333333333333335,3,4,3.4,2.6666666666666665,2.5,4,3.3333333333333335,3.5,4,0.8604166666666667
5.09.01,5,9,21,16,21,6,9,11,8,80,70,60,11.6,9,12.8,11.4,0.2,1.6666666666666667,1.3333333333333333,3,4,1.2,3.3333333333333335,2.5,3.8,3.8,3.75,3,2,2.5,3.75,1.4,4,2.25,3.6666666666666665,3.25,3.75,3.3333333333333335,3,1,2.5,3.25,2,3.3333333333333335,3.75,4,1.75,2,3.6666666666666665,0.7761904761904762
5.09.02,5,9,22,25,25,9,12,14,2,73,66,60,12.2,11.4,15.6,15,0.45,4,2.3333333333333335,3,3.6666666666666665,2,2.6666666666666665,2.5,4,4,4,4,2.6666666666666665,3.5,4,2.4,3.3333333333333335,2.5,3.3333333333333335,4,4,4,4,2.3333333333333335,3.5,3.75,1,3.6666666666666665,3,2,4,4,4,0.8854166666666666
5.09.03,5,9,13,19,19,4,7,6,6,81,74,67,17,13.8,18,16.4,0.45,4,2.3333333333333335,3,3.6666666666666665,2,2.6666666666666665,2.5,4,4,4,1.6666666666666667,1.3333333333333333,2.5,1.75,1,4,3,1.3333333333333333,2.75,2.75,4,2.6666666666666665,2.3333333333333335,3.5,2.5,1,4,2.75,2,2.5,1.75,3.6666666666666665,0.96875
5.09.04,5,9,21,25,23,11,13,11,6,81,81,81,18.4,18.4,19.6,19.6,0.7,1.6666666666666667,2,3.5,3.5,1,4,2.75,2.4,3.4,2.5,3,4,4,4,1,4,2.5,4,4,3.25,4,1.6666666666666667,4,4,1.75,1,4,3,1,3.25,2.5,4,0.9583333333333334
5.09.05,5,9,26,28,21,3,8,12,5,81,81,81,18,17.4,19.2,19,0.3157894736842105,4,3,4,4,1,4,2.75,4,4,4,4,4,4,4,1,4,2.5,4,4,4,4,3,2.6666666666666665,4,4,1,4,2.75,4,3.75,4,4,0.9479166666666666
5.09.06,5,9,6,23,20,5,7,8,0,72,60,48,12.4,11.8,13.2,11.4,0.55,1.3333333333333333,2.6666666666666665,4,3.5,1.8,3.6666666666666665,3.75,3.8,4,3.75,2.3333333333333335,2,3.5,4,1.6,4,2.5,3,3,3.5,4,2,1,3.5,4,1.8,4,3,3.3333333333333335,3.5,3.5,4,0.5666666666666667
5.09.07,5,9,24,22,24,4,5,8,2,67,53,39,10.2,9.2,12.6,11.6,0.15,1.6666666666666667,2.3333333333333335,3,3.75,2.2,3,3.25,4,3.6,4,3,1.6666666666666667,3.5,3.25,2.2,3.6666666666666665,3.25,4,4,4,4,2.6666666666666665,1,3,3.5,1.2,3.6666666666666665,3.75,4,3.75,3.5,4,0.8047619047619048
5.09.08,5,9,10,22,20,3,1,5,0,41,36,30,6.6,6.2,9.4,8.2,0.5263157894736842,3,1.6666666666666667,2.25,2,2.8,1.6666666666666667,2.5,3.4,2.8,3,3,2,2,3.5,3.8,1.3333333333333333,2.25,4,2.75,3.75,3.6666666666666665,2,2,2,2.5,3.6,2,2,3.6666666666666665,2.5,2.5,2.3333333333333335,0.8208333333333333
5.09.10,5,9,4,9,24,2,4,8,1,74,69,63,13.6,12.4,14.2,13,0.21052631578947367,2.3333333333333335,1,3,2.75,2.6,3.6666666666666665,3.5,3.6,3.6,3.5,3,1.3333333333333333,2.5,3.75,3,3,2.6666666666666665,3.6666666666666665,3.75,3,4,2.3333333333333335,1,2.5,2.75,1.2,3.3333333333333335,3.5,4,3.25,3.75,4,0.9229166666666667
5.09.11,5,9,19,19,23,5,7,4,3,39,33,27,9.6,8.6,10.8,9.8,0.42105263157894735,3.3333333333333335,1.6666666666666667,1.6666666666666667,2.75,3.2,2.3333333333333335,3,4,4,3,2.3333333333333335,1.6666666666666667,2,4,3,2.6666666666666665,3.5,4,2.75,3,4,4,2,1.5,3.25,3.6,3,3.75,4,1.75,2,4,0.8916666666666667
5.09.12,5,9,6,23,23,5,3,5,9,26,21,17,1.6,1.2,NA,NA,0.35,3.6666666666666665,4,2,2.5,3.4,2.3333333333333335,2,3.8,3.8,2.75,2,3.6666666666666665,2.5,4,4,2,2.75,4,3.5,2,2.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2791666666666667
5.09.14,5,9,25,23,22,9,7,12,3,80,69,59,11.2,9.6,14.4,13.2,0.25,2.6666666666666665,2.3333333333333335,2.5,3.5,2.6,2.3333333333333335,2.25,3.6,3.4,3.75,2.3333333333333335,1.3333333333333333,2.5,2.5,1.8,3,2,2.3333333333333335,3.5,3,3.3333333333333335,2.6666666666666665,1.3333333333333333,4,3,1.8,3.3333333333333335,2.75,2,3.5,3.5,3.6666666666666665,0.23333333333333334
5.09.15,5,9,9,4,12,1,2,1,2,76,60,45,9.2,7.4,12,10.8,0.42105263157894735,3.3333333333333335,3.3333333333333335,2.75,2.75,1.8,3.3333333333333335,4,3.2,3.8,2.5,2.3333333333333335,4,2,2.75,3.2,2.3333333333333335,4,2,3,2,3,2.3333333333333335,2.6666666666666665,3,3.25,3.2,3.6666666666666665,2.5,1,3.25,2.25,4,0.4666666666666667
5.09.16,5,9,16,5,NA,6,5,NA,0,56,51,47,8.8,7.2,NA,NA,0.4,4,3.3333333333333335,3.5,4,1,4,4,4,4,4,4,2.6666666666666665,4,4,1,4,3.5,2.6666666666666665,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8104166666666667
5.09.17,5,9,14,11,22,4,11,8,7,61,64,67,12.8,12.4,14.2,13.8,0.3,4,3.6666666666666665,4,3.75,1.8,4,4,2.6,4,4,3.3333333333333335,3.6666666666666665,3.5,4,1,4,3.5,2.6666666666666665,4,4,4,3.3333333333333335,2.3333333333333335,3,4,1,4,3.5,1.6666666666666667,4,3.75,4,0.51875
5.09.18,5,9,7,7,15,4,3,5,1,34,25,16,0.2,0,1.4,0.6,0.375,2.3333333333333335,2.3333333333333335,1,1.3333333333333333,1.2,1.3333333333333333,2.25,2,1.25,2.25,1,1,2,1.25,1.8,1,1.25,1.3333333333333333,1.5,1.25,1,2,2,2,2,3.2,2,2.25,2,2.5,2,2.3333333333333335,0.7145833333333333
5.09.19,5,9,20,24,21,2,8,7,1,80,74,68,13.2,12,13,11.4,0.15,4,3.3333333333333335,2.5,4,1.8,3,2.75,3.6,3.4,3.75,3.6666666666666665,2.3333333333333335,3,4,1.4,3.6666666666666665,2.75,3,3.75,4,4,3.6666666666666665,3.3333333333333335,3.5,4,1,3.3333333333333335,3.25,4,3.5,3.75,4,0.825
5.16.01,5,16,17,23,22,4,9,9,2,55,45,35,7.2,6.4,11.4,10,0.25,2,3,2.25,3.25,2.4,2.6666666666666665,3,3,2.8,2.6666666666666665,1.3333333333333333,2,2,3,1.4,2.6666666666666665,3,3,1.5,3,3.3333333333333335,2,1.3333333333333333,2.5,3.5,2,3.3333333333333335,2.75,3,3,2.75,3.3333333333333335,1
5.16.02,5,16,11,17,22,5,2,14,3,51,41,31,10.4,5.4,9.2,5.8,0.35,2,3,3.3333333333333335,3,2.2,3,2.75,3.2,3,2.5,2,2.6666666666666665,1.5,3,2.6,2,2.25,2.6666666666666665,1.75,2.25,2.6666666666666665,2,2.6666666666666665,1.5,3.75,2.2,2.6666666666666665,2,2.3333333333333335,3,3,3.6666666666666665,0.8145833333333333
5.16.03,5,16,22,16,23,3,6,10,5,37,33,29,10.6,10.2,15.4,14.8,0.45,4,2.6666666666666665,3.75,3.75,2,3.3333333333333335,2.25,3.2,3.6,3,2.6666666666666665,3.6666666666666665,3.5,3.5,1.4,3.6666666666666665,2.5,2.3333333333333335,2.25,3.25,3.6666666666666665,2.3333333333333335,2.6666666666666665,3.5,3.5,2.6,3.3333333333333335,2.5,2,2.75,2.75,3.3333333333333335,0.7416666666666667
5.16.04,5,16,15,21,25,9,12,15,0,72,62,51,12.8,12.4,15,13.8,0.4,2.3333333333333335,3.3333333333333335,3,3.75,1.6,3.3333333333333335,2.75,3.2,3.8,3.75,2,2,2,4,1.2,3.3333333333333335,2.5,2.6666666666666665,2,3.25,4,2.3333333333333335,2.3333333333333335,3,4,1.2,3.3333333333333335,3,3.3333333333333335,2.25,3.5,4,0.975
5.16.05,5,16,23,29,27,7,12,14,4,81,81,81,18.8,17.6,18.4,18.2,0.4,3.6666666666666665,1.3333333333333333,3,2.5,1.4,4,2.75,3.6,3,2.5,3.6666666666666665,3.6666666666666665,2.5,3.75,1.6,4,2.5,1.3333333333333333,2.25,3,4,4,1.3333333333333333,3.5,3.5,1.4,4,2.75,1.6666666666666667,3.25,3.5,4,1
5.16.06,5,16,11,26,22,4,6,6,10,43,45,46,11.6,11.2,13,12.6,0.25,2,2.3333333333333335,2.75,3.75,2.2,2.3333333333333335,3,4,3.8,3.25,3.6666666666666665,2,3,4,2.8,2.3333333333333335,3,2.6666666666666665,3,3.25,2.6666666666666665,3,2.3333333333333335,2.5,3.75,3,2.3333333333333335,3,2.3333333333333335,3,2.75,2.6666666666666665,0.7708333333333334
5.16.07,5,16,13,13,12,3,6,4,1,39,30,20,11.2,9.8,10.4,9.2,0.3,2.6666666666666665,1.6666666666666667,2.25,3.25,2.6,2.3333333333333335,3,3.2,3.4,2.5,2.6666666666666665,1.3333333333333333,2.5,2.6666666666666665,2.4,2,3.25,2.6666666666666665,2.5,2.25,3.3333333333333335,2.3333333333333335,1.3333333333333333,2.5,3,2.2,3.3333333333333335,2.75,2.6666666666666665,3.5,3,3.3333333333333335,0.6645833333333333
5.16.08,5,16,12,18,24,3,4,9,3,65,66,67,10.2,9.8,12.2,11,0.45,3,3.6666666666666665,4,4,1.2,2.6666666666666665,3.5,3.6,4,4,4,3.3333333333333335,3.5,4,1.6,3.3333333333333335,3.25,2.3333333333333335,3.5,3.5,4,2.3333333333333335,3.3333333333333335,4,4,1.2,3.3333333333333335,3.5,2,3.75,3.75,4,0.975
5.16.09,5,16,15,19,23,3,7,6,2,58,64,71,12.6,11.2,13.2,12.6,0.35,3.6666666666666665,2,3.5,3.25,1.6,3.6666666666666665,3.5,3.6,3.8,3.5,3.6666666666666665,2,4,3.75,2,3.6666666666666665,3.5,2.6666666666666665,3.25,4,4,3,1.6666666666666667,3.5,4,1,3.3333333333333335,3.75,3,4,3.25,4,1
5.16.10,5,16,16,NA,NA,5,NA,NA,3,80,78,76,NA,NA,NA,NA,0.25,3,2.3333333333333335,3.25,3.5,1.8,3.3333333333333335,3.5,3.8,3.6,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96875
5.16.13,5,16,9,15,17,4,5,7,4,20,17,15,7.6,6.6,9.2,7.8,0.55,3.3333333333333335,1.6666666666666667,1.5,2.75,3.2,2.3333333333333335,2.6666666666666665,3.6,3,2.5,2.5,2,2,3,2.8,2,2.5,2.3333333333333335,2,2,3,3,2.3333333333333335,2.5,3.5,3,2.6666666666666665,3,2.6666666666666665,3,3,3,0.9479166666666666
5.16.14,5,16,23,NA,NA,3,NA,NA,8,81,73,65,NA,NA,NA,NA,0.3,4,3.3333333333333335,2.75,4,2.4,3.6666666666666665,2.75,3.8,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5194444444444445
5.16.15,5,16,22,26,23,6,9,4,8,54,47,40,10.4,8.8,12,10.6,0.21052631578947367,2.3333333333333335,1.3333333333333333,2,3.25,2.4,3,3,3.4,3,2.75,2.3333333333333335,1.3333333333333333,2,3.75,3,2,3,2.6666666666666665,1.5,2.75,3,2.3333333333333335,2.6666666666666665,2,3.5,3,2,3,2.6666666666666665,2.75,2.75,2.6666666666666665,0.49166666666666664
5.16.16,5,16,22,21,24,3,4,7,6,77,67,56,12.4,11.6,18.2,17.8,0.3,2.6666666666666665,2,4,3.25,1,3.3333333333333335,3.25,3.4,4,3.75,2.3333333333333335,2,2.5,3,2.2,3,3,2.3333333333333335,2.5,3.25,3.6666666666666665,2,2.6666666666666665,3.5,2.5,1,3.6666666666666665,2.75,2,3.25,3,3.6666666666666665,0.7520833333333333
5.16.17,5,16,25,26,27,8,14,9,6,72,73,74,17.2,17.2,18,18,0.25,4,3,4,4,1.4,4,3.75,3.4,3.8,4,3.3333333333333335,3.3333333333333335,4,4,1,4,3.75,2.3333333333333335,3,4,4,3,2.3333333333333335,4,3.75,1.4,4,3.75,2,3.75,3.75,4,0.6229166666666667
5.16.18,5,16,9,12,8,3,5,4,0,80,75,71,10.4,9.2,14.8,13.6,0.45,2.3333333333333335,1.6666666666666667,2.25,1.75,2.2,2.6666666666666665,2.5,3.2,3,3,2.3333333333333335,1.6666666666666667,3.5,2,1.4,4,3,1,2.75,3,3,1,2.3333333333333335,3.5,2.5,1.4,4,3.25,2,3.75,3.75,4,0.7791666666666667
5.16.19,5,16,5,14,22,4,2,3,1,37,36,35,7,6.6,10.8,9.6,0.2631578947368421,1.3333333333333333,2,3,4,1.2,2,3,1.8,3.6,3.25,1.5,2,2,3,2.2,2.3333333333333335,3,2.3333333333333335,1.75,3,3.3333333333333335,1,2.3333333333333335,2,3.75,2,2.3333333333333335,3,2,3,3,3.3333333333333335,0.8145833333333333
5.16.20,5,16,14,5,20,5,4,5,3,28,32,35,9.2,8.2,9.8,9,0.8,3.3333333333333335,3,2.5,3.5,3.6,2.3333333333333335,2.75,3,2.6,2.75,3,2.3333333333333335,2.5,4,4,2.3333333333333335,2.25,3,2,2.5,3,3.6666666666666665,2.6666666666666665,3,4,3.2,2.6666666666666665,2.75,3.6666666666666665,3,2.25,3.6666666666666665,0.7416666666666667
5.16.21,5,16,9,24,25,7,4,8,5,81,81,80,15.8,13.2,17,15,0.5789473684210527,4,2.6666666666666665,3.75,3.25,1.8,4,2.3333333333333335,3,4,3.5,3.3333333333333335,3.6666666666666665,3,2.25,1.6,4,2.5,2.3333333333333335,2,3.5,3.3333333333333335,3.6666666666666665,2.3333333333333335,3.5,2,1.2,4,2.5,2.6666666666666665,4,2.25,4,0.825
5.16.22,5,16,24,22,26,5,5,11,4,81,81,81,17,16.4,18.8,18.2,0.2,2.3333333333333335,1,4,3.75,1,4,3.25,3.4,4,4,1.6666666666666667,2.3333333333333335,3.5,4,1,4,3,3,3.75,4,4,2.3333333333333335,3.3333333333333335,3,4,1,4,3.25,2.6666666666666665,4,4,4,1
5.16.23,5,16,13,NA,NA,3,NA,NA,3,70,62,55,NA,NA,NA,NA,0.3333333333333333,4,3,2.25,2.75,1,3,2,3.4,3.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8208333333333333
5.16.24,5,16,22,23,23,8,4,15,6,73,62,52,11.6,10.6,14.6,13.6,0.2,1,2.3333333333333335,3.25,2,1.4,3,3.75,2.6,3.4,2,2,3,3.5,2.25,1.4,2.6666666666666665,3.75,2.3333333333333335,3.25,2,2.6666666666666665,1.6666666666666667,2.3333333333333335,2.5,2.25,1.4,3,3.75,2,3,2.5,2.6666666666666665,1
5.16.25,5,16,6,NA,21,10,NA,8,2,70,59,47,NA,NA,9.6,8.4,0.5,3.3333333333333335,3.6666666666666665,3,4,1.75,3.3333333333333335,NaN,NaN,NaN,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3333333333333335,3,4,4,2.4,3.6666666666666665,3.5,1,3.5,3.75,3.6666666666666665,1
5.20.01,5,20,19,22,21,8,4,5,5,80,72,64,13.8,12.2,14.6,13,0.6,3,2,3.75,3,1.4,4,2.75,3.6,3.6,3,3,3,4,3.25,1.4,3.6666666666666665,2.25,3.6666666666666665,4,3.5,4,1.6666666666666667,3,3.5,3.75,1,3.3333333333333335,2.25,3.3333333333333335,3,3.25,3.6666666666666665,0.51875
5.20.03,5,20,19,19,24,3,5,4,3,80,74,67,16,15.8,18.4,18.2,0.4,2.6666666666666665,2,3.5,4,1,3.6666666666666665,3.25,2,3.6,3.5,3,1.6666666666666667,4,3.75,1.2,4,3,1,3.75,3.5,3.3333333333333335,2.6666666666666665,2,4,4,1,4,3.25,1,4,3.75,4,0.30666666666666664
5.20.04,5,20,24,21,25,10,6,11,3,48,49,50,14,13,15.6,15.4,0.6,2.3333333333333335,2.3333333333333335,3,4,1.6,3,3,3,3.2,3.25,3,2.3333333333333335,4,3.5,1.6,3,3,3,3,3.25,3.3333333333333335,1.6666666666666667,2.6666666666666665,3.5,3.75,1.4,4,3,3.6666666666666665,4,3.25,3.6666666666666665,0.30625
5.20.05,5,20,15,18,18,6,5,4,0,65,69,74,10.2,9,12.2,11.4,0.35,3,2,3.3333333333333335,3.25,2.6,4,3,2,3.8,3,2,2,3.5,4,3.2,3,3,3.3333333333333335,4,3.5,3.6666666666666665,2,1.6666666666666667,3.5,3,2.6,2.6666666666666665,2.5,2.6666666666666665,3.75,3.75,4,0.16666666666666666
5.20.06,5,20,6,23,23,5,8,7,2,43,46,49,10.4,10,13.8,13.4,0.55,2.6666666666666665,2.6666666666666665,2.75,3.25,1,3,2.25,1.8,2.6,3,3.6666666666666665,1.3333333333333333,3.5,3.25,1.8,3,2.25,2,3.75,3.25,3.6666666666666665,3.6666666666666665,3,2.5,4,1,4,1,1,3.25,3,4,NA
5.20.08,5,20,22,NA,NA,3,NA,NA,3,60,60,59,NA,NA,NA,NA,0.5,3.6666666666666665,3,3,3.75,2.6,3,2.75,3.6,3.8,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35625
5.20.09,5,20,8,21,25,8,13,8,5,52,55,58,9.4,7,11.6,9.2,0.3,1.6666666666666667,2,2.75,4,2.2,3.6666666666666665,2.5,3.4,2.8,3.25,1.3333333333333333,2.6666666666666665,1,2.75,2.8,2.6666666666666665,2.25,2,2.75,2.5,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.5,3.25,2.8,3,3,2,2.5,2.25,2.6666666666666665,0.8041666666666667
5.20.10,5,20,8,10,19,3,9,4,7,47,59,71,8,6.8,12.2,11.2,0.47368421052631576,4,3.3333333333333335,2.75,3.75,3.2,3.3333333333333335,3.5,3.6,3.4,3.25,3.6666666666666665,1.6666666666666667,2.5,3.75,3.6,2.6666666666666665,3.5,2.6666666666666665,2.5,3.25,3,3.6666666666666665,2,2.5,3,3.4,2.6666666666666665,3.75,3,2.5,3.5,2.6666666666666665,0.7375
5.20.11,5,20,10,NA,18,1,NA,4,3,14,18,22,NA,NA,9,8.4,0.3157894736842105,3.3333333333333335,1.3333333333333333,2.25,3.75,3.2,2.3333333333333335,3.75,2.8,3.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6666666666666665,1.3333333333333333,2.5,3.75,1.8,2.3333333333333335,3.5,2.6666666666666665,4,3,3.3333333333333335,0.5395833333333333
5.20.12,5,20,10,20,21,2,5,9,3,54,42,30,9.4,8.2,9.8,9,0.2,3.6666666666666665,2.3333333333333335,2.25,2.5,1.4,3,3.5,3.6,3,3,2.6666666666666665,1.3333333333333333,2,2.75,1,3,4,3,3,4,2.3333333333333335,2.3333333333333335,1.3333333333333333,1.5,3,1,2.6666666666666665,3,3,2,3.5,2.3333333333333335,0.7520833333333333
5.20.13,5,20,18,20,20,9,6,9,10,80,72,64,16.2,15.4,18.4,17.8,0.4,4,4,3.25,4,1.6,3.6666666666666665,3.75,3.4,3.6,3.5,3.6666666666666665,4,3,3.75,1.8,3.6666666666666665,3.25,2,3,3.25,3,2.6666666666666665,3,3,3.5,1.2,4,3.5,2,3.5,3.25,3.6666666666666665,0.79375
5.20.14,5,20,5,7,15,3,4,4,1,69,60,52,9.2,7.4,10.8,8.8,0.45,4,4,3.5,4,2,2.6666666666666665,3.25,4,4,4,4,3.3333333333333335,3.5,4,2.6,3.3333333333333335,3.5,3.6666666666666665,4,4,4,4,3.6666666666666665,4,4,2,3,3,3.6666666666666665,4,4,4,0.4928571428571429
5.20.15,5,20,19,22,21,11,15,15,11,61,60,59,13.8,13.4,15.2,14.6,0.5,3,3,2.5,4,1.6,3,4,2.8,3,3.5,2.6666666666666665,3,2.5,3,1.8,3,4,2.6666666666666665,3,2.75,4,3,3,2.5,3,1.4,3.3333333333333335,4,2.3333333333333335,3,3.25,3,0.9125
5.20.16,5,20,14,19,18,5,6,5,1,42,52,62,7.6,6,10.2,8.6,0.5,1.6666666666666667,1.3333333333333333,3.3333333333333335,4,3.2,2.6666666666666665,3.5,3.8,4,3.75,2.3333333333333335,1.3333333333333333,2,4,4,2,3.75,3.3333333333333335,3.5,3.25,3.3333333333333335,3.3333333333333335,3,3,4,3.2,2.6666666666666665,3.25,3.3333333333333335,2.75,4,4,0.8916666666666667
5.20.17,5,20,12,NA,14,2,NA,3,2,39,29,18,NA,NA,5.8,4.2,0.55,3.6666666666666665,4,2.75,2.6666666666666665,2.5,3,3.25,3.6,3.8,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3333333333333335,4,2,3.25,3,2,3,4,3.75,4,2.6666666666666665,0.6854166666666667
5.20.18,5,20,13,14,7,5,8,7,6,60,51,42,11.4,10.2,16.4,14.6,0.7,4,4,3,4,3.4,3.3333333333333335,3.75,3.6,3.8,4,4,4,4,3.75,2,3.3333333333333335,3.5,3,4,4,4,2.6666666666666665,3,3.5,4,2,4,2.25,2,2.5,2.75,4,0.79375
